open_time,open,high,low,close,volume
2026-01-06T09:40:00+00:00,2647.08,2647.14,2646.95,2647.00,342
2026-01-06T09:41:00+00:00,2647.00,2647.20,2646.93,2647.16,301
2026-01-06T09:42:00+00:00,2647.16,2647.24,2647.01,2647.03,151
2026-01-06T09:43:00+00:00,2647.03,2647.25,2647.02,2647.20,391
2026-01-06T09:44:00+00:00,2647.20,2647.41,2647.18,2647.34,86
2026-01-06T09:45:00+00:00,2647.34,2647.40,2647.06,2647.19,406
2026-01-06T09:46:00+00:00,2647.19,2647.23,2647.00,2647.08,192
2026-01-06T09:47:00+00:00,2647.08,2647.17,2647.02,2647.15,97
2026-01-06T09:48:00+00:00,2647.15,2647.17,2646.93,2646.96,173
2026-01-06T09:49:00+00:00,2646.96,2647.10,2646.94,2647.09,262
2026-01-06T09:50:00+00:00,2647.09,2647.20,2646.99,2647.19,653
2026-01-06T09:51:00+00:00,2647.19,2647.22,2646.87,2646.90,367
2026-01-06T09:52:00+00:00,2646.90,2646.92,2646.89,2646.91,528
2026-01-06T09:53:00+00:00,2646.91,2646.99,2646.73,2646.79,136
2026-01-06T09:54:00+00:00,2646.79,2646.89,2646.66,2646.75,106
2026-01-06T09:55:00+00:00,2646.75,2646.84,2646.66,2646.71,16
2026-01-06T09:56:00+00:00,2646.71,2646.80,2646.63,2646.67,196
2026-01-06T09:57:00+00:00,2646.67,2646.71,2646.56,2646.70,213
2026-01-06T09:58:00+00:00,2646.70,2646.72,2646.64,2646.70,754
2026-01-06T09:59:00+00:00,2646.70,2646.87,2646.56,2646.64,25
2026-01-06T10:00:00+00:00,2646.64,2646.71,2646.40,2646.48,132
2026-01-06T10:01:00+00:00,2646.48,2646.51,2646.43,2646.49,388
2026-01-06T10:02:00+00:00,2646.49,2646.60,2646.38,2646.41,96
2026-01-06T10:03:00+00:00,2646.41,2646.44,2646.31,2646.40,284
2026-01-06T10:04:00+00:00,2646.40,2646.44,2646.35,2646.38,178
2026-01-06T10:05:00+00:00,2646.38,2646.50,2646.37,2646.48,27
2026-01-06T10:06:00+00:00,2646.48,2646.49,2646.32,2646.43,609
2026-01-06T10:07:00+00:00,2646.43,2646.79,2646.35,2646.72,539
2026-01-06T10:08:00+00:00,2646.72,2646.75,2646.51,2646.58,80
2026-01-06T10:09:00+00:00,2646.58,2646.72,2646.50,2646.69,51
2026-01-06T10:10:00+00:00,2646.69,2646.72,2646.42,2646.44,449
2026-01-06T10:11:00+00:00,2646.44,2646.52,2646.41,2646.47,157
2026-01-06T10:12:00+00:00,2646.47,2646.58,2646.32,2646.40,113
2026-01-06T10:13:00+00:00,2646.40,2646.50,2646.26,2646.39,153
2026-01-06T10:14:00+00:00,2646.39,2646.57,2646.29,2646.48,206
2026-01-06T10:15:00+00:00,2646.48,2646.53,2646.37,2646.39,302
2026-01-06T10:16:00+00:00,2646.39,2646.44,2646.30,2646.40,96
2026-01-06T10:17:00+00:00,2646.40,2646.42,2646.34,2646.36,144
2026-01-06T10:18:00+00:00,2646.36,2646.63,2646.34,2646.58,166
2026-01-06T10:19:00+00:00,2646.58,2646.64,2646.51,2646.57,222
2026-01-06T10:20:00+00:00,2646.57,2646.73,2646.47,2646.67,355
2026-01-06T10:21:00+00:00,2646.67,2646.72,2646.36,2646.46,240
2026-01-06T10:22:00+00:00,2646.46,2646.56,2646.45,2646.55,368
2026-01-06T10:23:00+00:00,2646.55,2646.58,2646.52,2646.53,189
2026-01-06T10:24:00+00:00,2646.53,2646.70,2646.47,2646.66,1
2026-01-06T10:25:00+00:00,2646.66,2646.72,2646.48,2646.58,27
2026-01-06T10:26:00+00:00,2646.58,2646.64,2646.54,2646.58,388
2026-01-06T10:27:00+00:00,2646.58,2646.59,2646.32,2646.45,516
2026-01-06T10:28:00+00:00,2646.45,2646.55,2646.20,2646.21,112
2026-01-06T10:29:00+00:00,2646.21,2646.32,2646.21,2646.30,831
2026-01-06T10:30:00+00:00,2646.30,2646.32,2646.20,2646.21,158
2026-01-06T10:31:00+00:00,2646.21,2646.42,2646.03,2646.37,487
2026-01-06T10:32:00+00:00,2646.37,2646.41,2646.26,2646.28,103
2026-01-06T10:33:00+00:00,2646.28,2646.45,2646.20,2646.35,260
2026-01-06T10:34:00+00:00,2646.35,2646.41,2646.16,2646.18,928
2026-01-06T10:35:00+00:00,2646.18,2646.25,2646.07,2646.09,323
2026-01-06T10:36:00+00:00,2646.09,2646.21,2646.06,2646.12,421
2026-01-06T10:37:00+00:00,2646.12,2646.25,2646.12,2646.19,210
2026-01-06T10:38:00+00:00,2646.19,2646.37,2646.06,2646.34,517
2026-01-06T10:39:00+00:00,2646.34,2646.37,2646.25,2646.30,232
2026-01-06T10:40:00+00:00,2646.30,2646.33,2646.15,2646.20,80
2026-01-06T10:41:00+00:00,2646.20,2646.30,2645.89,2645.94,363
2026-01-06T10:42:00+00:00,2645.94,2646.08,2645.85,2645.95,45
2026-01-06T10:43:00+00:00,2645.95,2646.02,2645.83,2645.93,385
2026-01-06T10:44:00+00:00,2645.93,2645.98,2645.86,2645.92,325
2026-01-06T10:45:00+00:00,2645.92,2645.99,2645.90,2645.95,800
2026-01-06T10:46:00+00:00,2645.95,2646.09,2645.93,2646.09,462
2026-01-06T10:47:00+00:00,2646.09,2646.14,2646.00,2646.08,190
2026-01-06T10:48:00+00:00,2646.08,2646.37,2646.01,2646.26,283
2026-01-06T10:49:00+00:00,2646.26,2646.27,2645.98,2646.01,11
2026-01-06T10:50:00+00:00,2646.01,2646.11,2645.99,2646.04,153
2026-01-06T10:51:00+00:00,2646.04,2646.08,2645.92,2645.96,62
2026-01-06T10:52:00+00:00,2645.96,2646.24,2645.94,2646.14,452
2026-01-06T10:53:00+00:00,2646.14,2646.28,2646.00,2646.03,266
2026-01-06T10:54:00+00:00,2646.03,2646.13,2646.02,2646.13,383
2026-01-06T10:55:00+00:00,2646.13,2646.42,2646.01,2646.26,359
2026-01-06T10:56:00+00:00,2646.26,2646.66,2646.20,2646.63,939
2026-01-06T10:57:00+00:00,2646.63,2646.90,2646.49,2646.76,278
2026-01-06T10:58:00+00:00,2646.76,2646.82,2646.60,2646.61,3
2026-01-06T10:59:00+00:00,2646.61,2646.77,2646.53,2646.67,43
2026-01-06T11:00:00+00:00,2646.67,2646.93,2646.55,2646.87,100
2026-01-06T11:01:00+00:00,2646.87,2646.97,2646.68,2646.76,1
2026-01-06T11:02:00+00:00,2646.76,2646.89,2646.69,2646.83,426
2026-01-06T11:03:00+00:00,2646.83,2646.93,2646.75,2646.81,102
2026-01-06T11:04:00+00:00,2646.81,2646.91,2646.68,2646.87,181
2026-01-06T11:05:00+00:00,2646.87,2647.20,2646.84,2646.97,286
2026-01-06T11:06:00+00:00,2646.97,2647.14,2646.80,2647.10,168
2026-01-06T11:07:00+00:00,2647.10,2647.32,2647.02,2647.28,25
2026-01-06T11:08:00+00:00,2647.28,2647.54,2647.22,2647.39,574
2026-01-06T11:09:00+00:00,2647.39,2647.54,2647.22,2647.27,247
2026-01-06T11:10:00+00:00,2647.27,2647.51,2647.16,2647.36,510
2026-01-06T11:11:00+00:00,2647.36,2647.50,2647.03,2647.07,408
2026-01-06T11:12:00+00:00,2647.07,2647.13,2646.93,2647.09,87
2026-01-06T11:13:00+00:00,2647.09,2647.21,2646.99,2647.08,309
2026-01-06T11:14:00+00:00,2647.08,2647.14,2646.82,2646.84,199
2026-01-06T11:15:00+00:00,2646.84,2646.86,2646.55,2646.74,482
2026-01-06T11:16:00+00:00,2646.74,2646.82,2646.53,2646.66,333
2026-01-06T11:17:00+00:00,2646.66,2646.84,2646.63,2646.67,1063
2026-01-06T11:18:00+00:00,2646.67,2646.88,2646.57,2646.82,414
2026-01-06T11:19:00+00:00,2646.82,2647.09,2646.82,2647.03,732
2026-01-06T11:20:00+00:00,2647.03,2647.12,2646.85,2646.89,650
2026-01-06T11:21:00+00:00,2646.89,2647.03,2646.85,2646.90,29
2026-01-06T11:22:00+00:00,2646.90,2647.07,2646.83,2646.99,369
2026-01-06T11:23:00+00:00,2646.99,2647.03,2646.86,2646.95,178
2026-01-06T11:24:00+00:00,2646.95,2646.99,2646.92,2646.97,318
2026-01-06T11:25:00+00:00,2646.97,2647.03,2646.92,2646.99,171
2026-01-06T11:26:00+00:00,2646.99,2647.41,2646.98,2647.33,364
2026-01-06T11:27:00+00:00,2647.33,2647.53,2647.22,2647.46,236
2026-01-06T11:28:00+00:00,2647.46,2647.57,2647.34,2647.36,519
2026-01-06T11:29:00+00:00,2647.36,2647.54,2647.31,2647.41,53
2026-01-06T11:30:00+00:00,2647.41,2647.50,2647.38,2647.41,309
2026-01-06T11:31:00+00:00,2647.41,2647.45,2647.20,2647.27,223
2026-01-06T11:32:00+00:00,2647.27,2647.33,2647.00,2647.13,117
2026-01-06T11:33:00+00:00,2647.13,2647.37,2647.08,2647.21,409
2026-01-06T11:34:00+00:00,2647.21,2647.27,2647.07,2647.16,766
2026-01-06T11:35:00+00:00,2647.16,2647.16,2646.97,2647.02,6
2026-01-06T11:36:00+00:00,2647.02,2647.07,2646.93,2646.96,253
2026-01-06T11:37:00+00:00,2646.96,2647.14,2646.78,2646.79,314
2026-01-06T11:38:00+00:00,2646.79,2646.88,2646.22,2646.47,640
2026-01-06T11:39:00+00:00,2646.47,2646.54,2646.35,2646.46,262
2026-01-06T11:40:00+00:00,2646.46,2646.50,2646.38,2646.49,264
2026-01-06T11:41:00+00:00,2646.49,2646.61,2645.99,2646.07,738
2026-01-06T11:42:00+00:00,2646.07,2646.49,2646.02,2646.31,319
2026-01-06T11:43:00+00:00,2646.31,2646.36,2646.11,2646.23,600
2026-01-06T11:44:00+00:00,2646.23,2646.39,2645.79,2645.81,375
2026-01-06T11:45:00+00:00,2645.81,2646.08,2645.62,2646.00,740
2026-01-06T11:46:00+00:00,2646.00,2646.05,2645.91,2645.99,196
2026-01-06T11:47:00+00:00,2645.99,2646.01,2645.92,2645.94,134
2026-01-06T11:48:00+00:00,2645.94,2645.95,2645.86,2645.92,294
2026-01-06T11:49:00+00:00,2645.92,2646.01,2645.71,2645.76,337
2026-01-06T11:50:00+00:00,2645.76,2645.76,2645.53,2645.69,93
2026-01-06T11:51:00+00:00,2645.69,2645.78,2645.68,2645.69,147
2026-01-06T11:52:00+00:00,2645.69,2645.77,2645.51,2645.75,39
2026-01-06T11:53:00+00:00,2645.75,2646.38,2645.63,2646.23,193
2026-01-06T11:54:00+00:00,2646.23,2646.27,2646.02,2646.21,525
2026-01-06T11:55:00+00:00,2646.21,2646.28,2645.78,2645.90,216
2026-01-06T11:56:00+00:00,2645.90,2646.05,2645.75,2645.77,599
2026-01-06T11:57:00+00:00,2645.77,2645.84,2645.75,2645.76,349
2026-01-06T11:58:00+00:00,2645.76,2645.87,2645.73,2645.84,763
2026-01-06T11:59:00+00:00,2645.84,2645.96,2645.77,2645.90,157
2026-01-06T12:00:00+00:00,2645.90,2645.99,2645.52,2645.57,753
2026-01-06T12:01:00+00:00,2645.57,2645.69,2645.56,2645.58,52
2026-01-06T12:02:00+00:00,2645.58,2646.05,2645.48,2645.90,90
2026-01-06T12:03:00+00:00,2645.90,2645.98,2645.78,2645.93,248
2026-01-06T12:04:00+00:00,2645.93,2646.20,2645.89,2646.17,73
2026-01-06T12:05:00+00:00,2646.17,2646.22,2646.07,2646.21,76
2026-01-06T12:06:00+00:00,2646.21,2646.54,2646.21,2646.22,49
2026-01-06T12:07:00+00:00,2646.22,2646.23,2646.00,2646.07,576
2026-01-06T12:08:00+00:00,2646.07,2646.28,2645.81,2645.96,460
2026-01-06T12:09:00+00:00,2645.96,2646.18,2645.94,2646.04,1168
2026-01-06T12:10:00+00:00,2646.04,2646.33,2645.90,2646.20,291
2026-01-06T12:11:00+00:00,2646.20,2646.34,2645.98,2646.11,821
2026-01-06T12:12:00+00:00,2646.11,2646.16,2645.50,2645.77,390
2026-01-06T12:13:00+00:00,2645.77,2645.95,2645.57,2645.70,252
2026-01-06T12:14:00+00:00,2645.70,2646.05,2645.48,2646.05,117
2026-01-06T12:15:00+00:00,2646.05,2646.14,2645.83,2645.83,25
2026-01-06T12:16:00+00:00,2645.83,2646.21,2645.81,2646.06,666
2026-01-06T12:17:00+00:00,2646.06,2646.16,2646.01,2646.11,368
2026-01-06T12:18:00+00:00,2646.11,2646.21,2645.77,2645.85,528
2026-01-06T12:19:00+00:00,2645.85,2646.23,2645.78,2646.13,1124
2026-01-06T12:20:00+00:00,2646.13,2646.43,2646.12,2646.24,416
2026-01-06T12:21:00+00:00,2646.24,2646.30,2645.90,2646.02,766
2026-01-06T12:22:00+00:00,2646.02,2646.16,2645.86,2645.90,82
2026-01-06T12:23:00+00:00,2645.90,2645.99,2645.77,2645.81,141
2026-01-06T12:24:00+00:00,2645.81,2645.82,2645.45,2645.48,846
2026-01-06T12:25:00+00:00,2645.48,2645.56,2645.45,2645.55,152
2026-01-06T12:26:00+00:00,2645.55,2645.90,2645.54,2645.82,461
2026-01-06T12:27:00+00:00,2645.82,2646.25,2645.66,2646.20,404
2026-01-06T12:28:00+00:00,2646.20,2646.34,2646.16,2646.26,212
2026-01-06T12:29:00+00:00,2646.26,2646.33,2646.08,2646.18,94
2026-01-06T12:30:00+00:00,2646.18,2646.40,2646.14,2646.36,39
2026-01-06T12:31:00+00:00,2646.36,2646.56,2646.30,2646.33,815
2026-01-06T12:32:00+00:00,2646.33,2646.34,2645.80,2645.89,499
2026-01-06T12:33:00+00:00,2645.89,2646.28,2645.79,2646.13,511
2026-01-06T12:34:00+00:00,2646.13,2646.22,2646.07,2646.12,777
2026-01-06T12:35:00+00:00,2646.12,2646.15,2645.89,2645.93,626
2026-01-06T12:36:00+00:00,2645.93,2646.12,2645.87,2646.04,154
2026-01-06T12:37:00+00:00,2646.04,2646.05,2645.95,2645.97,20
2026-01-06T12:38:00+00:00,2645.97,2646.70,2645.92,2646.55,495
2026-01-06T12:39:00+00:00,2646.55,2646.57,2646.26,2646.35,270
2026-01-06T12:40:00+00:00,2646.35,2646.39,2646.15,2646.28,209
2026-01-06T12:41:00+00:00,2646.28,2646.52,2646.24,2646.37,134
2026-01-06T12:42:00+00:00,2646.37,2646.44,2646.36,2646.41,272
2026-01-06T12:43:00+00:00,2646.41,2646.62,2646.25,2646.27,86
2026-01-06T12:44:00+00:00,2646.27,2646.46,2646.18,2646.45,480
2026-01-06T12:45:00+00:00,2646.45,2646.90,2646.42,2646.84,265
2026-01-06T12:46:00+00:00,2646.84,2646.99,2646.83,2646.93,292
2026-01-06T12:47:00+00:00,2646.93,2647.02,2646.75,2646.83,439
2026-01-06T12:48:00+00:00,2646.83,2647.03,2646.69,2646.97,40
2026-01-06T12:49:00+00:00,2646.97,2646.99,2646.30,2646.61,478
2026-01-06T12:50:00+00:00,2646.61,2646.71,2646.51,2646.57,332
2026-01-06T12:51:00+00:00,2646.57,2646.87,2646.44,2646.76,880
2026-01-06T12:52:00+00:00,2646.76,2646.91,2646.67,2646.83,611
2026-01-06T12:53:00+00:00,2646.83,2646.85,2646.64,2646.72,68
2026-01-06T12:54:00+00:00,2646.72,2646.88,2646.62,2646.62,282
2026-01-06T12:55:00+00:00,2646.62,2646.65,2646.61,2646.63,546
2026-01-06T12:56:00+00:00,2646.63,2646.76,2646.53,2646.75,1240
2026-01-06T12:57:00+00:00,2646.75,2647.17,2646.62,2647.14,227
2026-01-06T12:58:00+00:00,2647.14,2647.32,2647.11,2647.30,604
2026-01-06T12:59:00+00:00,2647.30,2647.37,2647.02,2647.19,156
2026-01-06T13:00:00+00:00,2647.19,2647.25,2647.03,2647.06,23
2026-01-06T13:01:00+00:00,2647.06,2647.21,2646.88,2646.98,51
2026-01-06T13:02:00+00:00,2646.98,2647.40,2646.96,2647.28,856
2026-01-06T13:03:00+00:00,2647.28,2647.37,2647.00,2647.02,156
2026-01-06T13:04:00+00:00,2647.02,2647.17,2646.83,2647.03,764
2026-01-06T13:05:00+00:00,2647.03,2647.06,2646.46,2646.53,40
2026-01-06T13:06:00+00:00,2646.53,2646.60,2646.37,2646.50,826
2026-01-06T13:07:00+00:00,2646.50,2646.60,2646.42,2646.43,74
2026-01-06T13:08:00+00:00,2646.43,2646.94,2646.41,2646.80,387
2026-01-06T13:09:00+00:00,2646.80,2647.14,2646.71,2647.09,209
2026-01-06T13:10:00+00:00,2647.09,2647.33,2646.96,2647.22,351
2026-01-06T13:11:00+00:00,2647.22,2647.45,2647.21,2647.39,199
2026-01-06T13:12:00+00:00,2647.39,2647.72,2647.27,2647.61,986
2026-01-06T13:13:00+00:00,2647.61,2648.07,2647.40,2647.98,55
2026-01-06T13:14:00+00:00,2647.98,2648.07,2647.80,2647.82,595
2026-01-06T13:15:00+00:00,2647.82,2647.84,2647.47,2647.49,37
2026-01-06T13:16:00+00:00,2647.49,2647.55,2647.19,2647.20,61
2026-01-06T13:17:00+00:00,2647.20,2647.40,2647.19,2647.38,358
2026-01-06T13:18:00+00:00,2647.38,2647.44,2647.23,2647.26,304
2026-01-06T13:19:00+00:00,2647.26,2647.47,2647.21,2647.44,116
2026-01-06T13:20:00+00:00,2647.44,2647.50,2647.32,2647.36,337
2026-01-06T13:21:00+00:00,2647.36,2647.50,2647.25,2647.48,649
2026-01-06T13:22:00+00:00,2647.48,2647.55,2646.85,2646.97,678
2026-01-06T13:23:00+00:00,2646.97,2647.41,2646.93,2647.22,387
2026-01-06T13:24:00+00:00,2647.22,2647.26,2647.07,2647.12,467
2026-01-06T13:25:00+00:00,2647.12,2647.67,2647.07,2647.44,358
2026-01-06T13:26:00+00:00,2647.44,2647.62,2647.33,2647.57,355
2026-01-06T13:27:00+00:00,2647.57,2647.60,2647.45,2647.45,347
2026-01-06T13:28:00+00:00,2647.45,2647.49,2647.42,2647.42,16
2026-01-06T13:29:00+00:00,2647.42,2647.46,2647.42,2647.45,412
2026-01-06T13:30:00+00:00,2647.45,2648.00,2647.29,2647.82,43
2026-01-06T13:31:00+00:00,2647.82,2648.36,2647.74,2648.19,962
2026-01-06T13:32:00+00:00,2648.19,2648.24,2647.78,2647.84,255
2026-01-06T13:33:00+00:00,2647.84,2648.20,2647.78,2648.08,273
2026-01-06T13:34:00+00:00,2648.08,2648.25,2648.03,2648.16,163
2026-01-06T13:35:00+00:00,2648.16,2648.50,2648.12,2648.46,1000
2026-01-06T13:36:00+00:00,2648.46,2648.62,2647.99,2648.21,319
2026-01-06T13:37:00+00:00,2648.21,2648.67,2648.11,2648.50,343
2026-01-06T13:38:00+00:00,2648.50,2648.73,2648.48,2648.69,514
2026-01-06T13:39:00+00:00,2648.69,2648.70,2648.18,2648.33,709
2026-01-06T13:40:00+00:00,2648.33,2648.44,2647.68,2647.71,1281
2026-01-06T13:41:00+00:00,2647.71,2647.75,2647.49,2647.74,906
2026-01-06T13:42:00+00:00,2647.74,2648.57,2647.60,2648.21,211
2026-01-06T13:43:00+00:00,2648.21,2648.50,2648.20,2648.40,859
2026-01-06T13:44:00+00:00,2648.40,2648.62,2648.34,2648.58,70
2026-01-06T13:45:00+00:00,2648.58,2648.98,2648.48,2648.80,180
2026-01-06T13:46:00+00:00,2648.80,2648.92,2648.48,2648.63,536
2026-01-06T13:47:00+00:00,2648.63,2648.97,2648.25,2648.88,274
2026-01-06T13:48:00+00:00,2648.88,2649.02,2648.45,2648.59,435
2026-01-06T13:49:00+00:00,2648.59,2648.72,2648.49,2648.63,398
2026-01-06T13:50:00+00:00,2648.63,2648.63,2648.32,2648.44,536
2026-01-06T13:51:00+00:00,2648.44,2648.54,2648.31,2648.46,953
2026-01-06T13:52:00+00:00,2648.46,2648.59,2648.41,2648.42,580
2026-01-06T13:53:00+00:00,2648.42,2648.68,2647.89,2648.13,582
2026-01-06T13:54:00+00:00,2648.13,2648.23,2647.85,2648.00,1433
2026-01-06T13:55:00+00:00,2648.00,2648.07,2647.98,2648.05,10
2026-01-06T13:56:00+00:00,2648.05,2648.31,2647.80,2647.88,903
2026-01-06T13:57:00+00:00,2647.88,2648.50,2647.81,2648.27,442
2026-01-06T13:58:00+00:00,2648.27,2648.94,2648.17,2648.86,292
2026-01-06T13:59:00+00:00,2648.86,2649.22,2648.84,2649.05,105
2026-01-06T14:00:00+00:00,2649.05,2649.30,2648.90,2649.00,63
2026-01-06T14:01:00+00:00,2649.00,2649.10,2648.74,2648.79,885
2026-01-06T14:02:00+00:00,2648.79,2649.25,2648.62,2649.21,1331
2026-01-06T14:03:00+00:00,2649.21,2649.45,2649.12,2649.13,785
2026-01-06T14:04:00+00:00,2649.13,2649.81,2649.03,2649.63,485
2026-01-06T14:05:00+00:00,2649.63,2649.84,2649.10,2649.25,190
2026-01-06T14:06:00+00:00,2649.25,2649.51,2648.91,2649.25,135
2026-01-06T14:07:00+00:00,2649.25,2650.22,2649.23,2649.94,130
2026-01-06T14:08:00+00:00,2649.94,2649.95,2649.91,2649.91,384
2026-01-06T14:09:00+00:00,2649.91,2649.93,2649.49,2649.67,477
2026-01-06T14:10:00+00:00,2649.67,2649.68,2649.58,2649.61,115
2026-01-06T14:11:00+00:00,2649.61,2649.73,2649.28,2649.39,1117
2026-01-06T14:12:00+00:00,2649.39,2649.77,2649.11,2649.75,666
2026-01-06T14:13:00+00:00,2649.75,2650.14,2649.74,2650.05,88
2026-01-06T14:14:00+00:00,2650.05,2650.11,2649.41,2649.48,236
2026-01-06T14:15:00+00:00,2649.48,2649.49,2649.00,2649.10,360
2026-01-06T14:16:00+00:00,2649.10,2649.27,2649.05,2649.18,776
2026-01-06T14:17:00+00:00,2649.18,2649.36,2649.17,2649.17,980
2026-01-06T14:18:00+00:00,2649.17,2649.23,2648.69,2648.93,118
2026-01-06T14:19:00+00:00,2648.93,2649.25,2648.58,2648.62,179
2026-01-06T14:20:00+00:00,2648.62,2648.77,2648.54,2648.71,779
2026-01-06T14:21:00+00:00,2648.71,2649.25,2648.35,2649.24,724
2026-01-06T14:22:00+00:00,2649.24,2649.24,2649.14,2649.19,652
2026-01-06T14:23:00+00:00,2649.19,2649.27,2648.60,2648.65,173
2026-01-06T14:24:00+00:00,2648.65,2648.77,2648.33,2648.51,46
2026-01-06T14:25:00+00:00,2648.51,2648.54,2648.34,2648.50,523
2026-01-06T14:26:00+00:00,2648.50,2648.55,2648.24,2648.26,50
2026-01-06T14:27:00+00:00,2648.26,2648.58,2648.12,2648.45,296
2026-01-06T14:28:00+00:00,2648.45,2648.57,2648.40,2648.46,425
2026-01-06T14:29:00+00:00,2648.46,2648.87,2648.45,2648.83,842
2026-01-06T14:30:00+00:00,2648.83,2649.12,2648.80,2649.04,651
2026-01-06T14:31:00+00:00,2649.04,2649.20,2648.79,2648.98,529
2026-01-06T14:32:00+00:00,2648.98,2649.10,2648.68,2648.83,538
2026-01-06T14:33:00+00:00,2648.83,2648.93,2648.71,2648.81,492
2026-01-06T14:34:00+00:00,2648.81,2649.04,2648.56,2649.01,1041
2026-01-06T14:35:00+00:00,2649.01,2650.05,2649.01,2649.90,651
2026-01-06T14:36:00+00:00,2649.90,2650.16,2649.78,2650.03,187
2026-01-06T14:37:00+00:00,2650.03,2650.47,2649.96,2650.46,615
2026-01-06T14:38:00+00:00,2650.46,2650.56,2649.88,2650.14,303
2026-01-06T14:39:00+00:00,2650.14,2650.23,2649.70,2649.75,294
2026-01-06T14:40:00+00:00,2649.75,2649.86,2649.41,2649.49,380
2026-01-06T14:41:00+00:00,2649.49,2650.01,2649.47,2649.81,752
2026-01-06T14:42:00+00:00,2649.81,2649.96,2649.60,2649.62,440
2026-01-06T14:43:00+00:00,2649.62,2650.09,2649.35,2649.95,1012
2026-01-06T14:44:00+00:00,2649.95,2650.04,2649.90,2649.90,413
2026-01-06T14:45:00+00:00,2649.90,2649.90,2649.70,2649.74,618
2026-01-06T14:46:00+00:00,2649.74,2649.83,2649.36,2649.55,828
2026-01-06T14:47:00+00:00,2649.55,2649.68,2649.51,2649.68,921
2026-01-06T14:48:00+00:00,2649.68,2649.96,2649.51,2649.84,456
2026-01-06T14:49:00+00:00,2649.84,2650.19,2649.80,2649.93,1074
2026-01-06T14:50:00+00:00,2649.93,2650.36,2649.92,2650.24,544
2026-01-06T14:51:00+00:00,2650.24,2650.25,2649.60,2649.77,39
2026-01-06T14:52:00+00:00,2649.77,2649.86,2649.63,2649.81,20
2026-01-06T14:53:00+00:00,2649.81,2649.87,2649.59,2649.81,511
2026-01-06T14:54:00+00:00,2649.81,2649.85,2648.94,2649.22,675
2026-01-06T14:55:00+00:00,2649.22,2649.38,2649.22,2649.31,843
2026-01-06T14:56:00+00:00,2649.31,2649.46,2649.15,2649.25,342
2026-01-06T14:57:00+00:00,2649.25,2649.39,2648.95,2649.12,90
2026-01-06T14:58:00+00:00,2649.12,2649.62,2649.10,2649.42,800
2026-01-06T14:59:00+00:00,2649.42,2649.63,2649.34,2649.54,719
2026-01-06T15:00:00+00:00,2649.54,2649.76,2649.31,2649.33,135
2026-01-06T15:01:00+00:00,2649.33,2649.48,2648.99,2649.37,782
2026-01-06T15:02:00+00:00,2649.37,2649.50,2649.08,2649.11,37
2026-01-06T15:03:00+00:00,2649.11,2649.20,2648.54,2648.77,942
2026-01-06T15:04:00+00:00,2648.77,2649.01,2648.60,2648.78,298
2026-01-06T15:05:00+00:00,2648.78,2648.94,2648.53,2648.56,104
2026-01-06T15:06:00+00:00,2648.56,2649.17,2648.37,2649.16,318
2026-01-06T15:07:00+00:00,2649.16,2649.18,2649.04,2649.14,289
2026-01-06T15:08:00+00:00,2649.14,2649.26,2648.97,2649.17,423
2026-01-06T15:09:00+00:00,2649.17,2649.28,2649.01,2649.24,370
2026-01-06T15:10:00+00:00,2649.24,2649.26,2649.10,2649.20,472
2026-01-06T15:11:00+00:00,2649.20,2649.37,2649.16,2649.30,928
2026-01-06T15:12:00+00:00,2649.30,2649.70,2649.10,2649.40,705
2026-01-06T15:13:00+00:00,2649.40,2649.52,2649.14,2649.27,67
2026-01-06T15:14:00+00:00,2649.27,2649.38,2649.05,2649.22,954
2026-01-06T15:15:00+00:00,2649.22,2649.34,2649.12,2649.29,99
2026-01-06T15:16:00+00:00,2649.29,2649.32,2648.95,2649.07,198
2026-01-06T15:17:00+00:00,2649.07,2649.47,2648.70,2649.41,374
2026-01-06T15:18:00+00:00,2649.41,2649.51,2649.22,2649.27,106
2026-01-06T15:19:00+00:00,2649.27,2649.36,2648.70,2648.85,727
2026-01-06T15:20:00+00:00,2648.85,2649.13,2648.81,2648.91,366
2026-01-06T15:21:00+00:00,2648.91,2649.11,2648.81,2649.07,26
2026-01-06T15:22:00+00:00,2649.07,2649.11,2648.84,2649.03,449
2026-01-06T15:23:00+00:00,2649.03,2649.34,2648.88,2648.92,433
2026-01-06T15:24:00+00:00,2648.92,2649.00,2648.86,2648.97,1950
2026-01-06T15:25:00+00:00,2648.97,2649.54,2648.95,2649.50,988
2026-01-06T15:26:00+00:00,2649.50,2649.73,2649.47,2649.70,476
2026-01-06T15:27:00+00:00,2649.70,2649.75,2649.56,2649.67,15
2026-01-06T15:28:00+00:00,2649.67,2649.99,2649.54,2649.93,1411
2026-01-06T15:29:00+00:00,2649.93,2650.42,2649.92,2650.21,269
2026-01-06T15:30:00+00:00,2650.21,2650.33,2650.06,2650.18,486
2026-01-06T15:31:00+00:00,2650.18,2650.33,2649.71,2649.73,595
2026-01-06T15:32:00+00:00,2649.73,2649.98,2649.55,2649.66,896
2026-01-06T15:33:00+00:00,2649.66,2650.11,2649.30,2649.34,114
2026-01-06T15:34:00+00:00,2649.34,2649.94,2649.23,2649.64,584
2026-01-06T15:35:00+00:00,2649.64,2649.71,2649.30,2649.31,1156
2026-01-06T15:36:00+00:00,2649.31,2649.90,2649.16,2649.70,134
2026-01-06T15:37:00+00:00,2649.70,2649.74,2649.37,2649.54,163
